location,total_sqft,bath,price,bhk,price_per_sqft
Sarjapur  Road,950.0,1.0,39.9,1,4200.0
Sarjapur  Road,1826.0,3.0,130.0,3,7119.39
Sarjapur  Road,1115.0,2.0,50.0,2,4484.3
Sarjapur  Road,1220.0,3.0,58.0,3,4754.1
Sarjapur  Road,1660.0,2.0,116.0,3,6987.95
Sarjapur  Road,1700.0,3.0,108.0,3,6352.94
Sarjapur  Road,1489.0,2.0,82.0,3,5507.05
Sarjapur  Road,1550.0,2.0,69.75,3,4500.0
Sarjapur  Road,1200.0,2.0,75.0,2,6250.0
Sarjapur  Road,1115.0,2.0,50.0,2,4484.3
Sarjapur  Road,1308.0,2.0,58.86,2,4500.0
Sarjapur  Road,920.0,2.0,40.0,2,4347.83
Sarjapur  Road,3044.0,3.0,183.0,3,6011.83
Sarjapur  Road,1163.0,2.0,62.0,3,5331.04
Sarjapur  Road,1877.0,4.0,150.0,3,7991.48
Sarjapur  Road,1115.0,2.0,50.0,2,4484.3
Sarjapur  Road,1229.0,2.0,70.0,2,5695.69
Sarjapur  Road,1711.0,3.0,110.0,3,6428.99
Sarjapur  Road,1115.0,2.0,50.0,2,4484.3
Sarjapur  Road,1220.0,3.0,57.0,3,4672.13
Sarjapur  Road,1050.0,2.0,63.5,2,6047.62
Sarjapur  Road,1350.0,2.0,102.0,2,7555.56
Sarjapur  Road,1035.0,2.0,49.0,2,4734.3
Sarjapur  Road,1457.0,3.0,85.0,3,5833.91
Sarjapur  Road,1685.0,3.0,135.0,3,8011.87
Sarjapur  Road,1350.0,2.0,68.0,2,5037.04
Sarjapur  Road,1200.0,3.0,70.0,3,5833.33
Sarjapur  Road,1157.0,2.0,53.99,3,4666.38
Sarjapur  Road,1385.0,3.0,55.0,3,3971.12
Sarjapur  Road,1700.0,3.0,79.9,3,4700.0
Sarjapur  Road,984.0,2.0,55.0,2,5589.43
Sarjapur  Road,1864.0,3.0,105.0,4,5633.05
Sarjapur  Road,1157.0,2.0,57.84,3,4999.14
Sarjapur  Road,3385.5,6.0,142.0,4,4194.36
Sarjapur  Road,1320.0,2.0,100.0,2,7575.76
Sarjapur  Road,1984.0,4.0,145.0,3,7308.47
Sarjapur  Road,1800.0,3.0,90.0,4,5000.0
Sarjapur  Road,1550.0,2.0,89.0,3,5741.94
Sarjapur  Road,2425.0,5.0,201.0,4,8288.66
Sarjapur  Road,1691.0,3.0,113.0,3,6682.44
Sarjapur  Road,1400.0,3.0,55.0,3,3928.57
Sarjapur  Road,2070.0,4.0,160.0,3,7729.47
Sarjapur  Road,1220.0,3.0,56.0,3,4590.16
Sarjapur  Road,1435.0,3.0,90.0,3,6271.78
Sarjapur  Road,1194.0,2.0,51.0,2,4271.36
Sarjapur  Road,1262.0,2.0,67.0,2,5309.03
Sarjapur  Road,1693.0,3.0,125.0,3,7383.34
Sarjapur  Road,1826.0,3.0,125.0,3,6845.56
Sarjapur  Road,1660.0,3.0,116.0,3,6987.95
Sarjapur  Road,1060.0,2.0,50.0,2,4716.98
Sarjapur  Road,1830.0,3.0,119.0,3,6502.73
Sarjapur  Road,984.0,2.0,45.91,2,4665.65
Sarjapur  Road,1929.0,4.0,101.0,3,5235.87
Sarjapur  Road,1525.0,2.0,65.0,3,4262.3
Sarjapur  Road,2900.0,4.0,240.0,4,8275.86
Sarjapur  Road,1059.0,2.0,68.0,2,6421.15
Sarjapur  Road,1577.0,3.0,65.0,3,4121.75
Sarjapur  Road,1157.0,2.0,74.0,3,6395.85
Sarjapur  Road,1700.0,3.0,118.0,3,6941.18
Sarjapur  Road,1691.0,3.0,120.0,3,7096.39
Sarjapur  Road,1929.0,3.0,103.0,3,5339.55
Sarjapur  Road,1308.0,2.0,75.0,2,5733.94
Sarjapur  Road,1580.0,3.0,125.0,3,7911.39
Sarjapur  Road,1797.0,4.0,95.0,3,5286.59
Sarjapur  Road,1763.25,3.0,98.0,3,5557.92
Sarjapur  Road,1826.0,3.0,130.0,3,7119.39
Sarjapur  Road,1550.0,2.0,98.0,3,6322.58
Sarjapur  Road,1145.0,2.0,49.5,2,4323.14
Sarjapur  Road,1450.0,2.0,75.0,3,5172.41
Sarjapur  Road,1819.0,3.0,100.0,3,5497.53
Sarjapur  Road,984.0,2.0,59.0,2,5995.93
Sarjapur  Road,1489.0,3.0,88.0,3,5910.01
Sarjapur  Road,702.0,1.0,52.0,1,7407.41
Sarjapur  Road,1242.0,2.0,75.0,2,6038.65
Sarjapur  Road,2275.0,4.0,185.0,3,8131.87
Sarjapur  Road,2100.0,3.0,135.0,3,6428.57
Sarjapur  Road,1700.0,3.0,93.5,3,5500.0
Sarjapur  Road,1862.0,4.0,110.0,3,5907.63
Sarjapur  Road,2275.0,4.0,175.0,3,7692.31
Sarjapur  Road,1787.0,3.0,116.0,3,6491.33
Sarjapur  Road,1691.0,3.0,93.01,3,5500.3
Sarjapur  Road,1028.0,2.0,56.0,2,5447.47
Sarjapur  Road,4395.0,4.0,242.0,4,5506.26
Sarjapur  Road,1181.0,2.0,65.0,3,5503.81
Sarjapur  Road,1691.0,3.0,100.0,3,5913.66
Sarjapur  Road,1026.0,2.0,60.55,2,5901.56
Sarjapur  Road,1350.0,2.0,85.0,2,6296.3
Sarjapur  Road,1157.0,2.0,72.0,3,6222.99
Sarjapur  Road,1019.0,2.0,62.0,2,6084.4
Sarjapur  Road,691.0,1.0,31.1,1,4500.72
Sarjapur  Road,994.0,2.0,45.0,2,4527.16
Sarjapur  Road,3913.0,5.0,176.0,4,4497.83
Sarjapur  Road,1130.0,2.0,55.0,2,4867.26
Sarjapur  Road,1881.0,3.0,145.0,3,7708.67
Sarjapur  Road,2275.0,4.0,182.0,3,8000.0
Sarjapur  Road,1525.0,2.0,65.0,3,4262.3
Sarjapur  Road,1346.0,2.0,67.38,2,5005.94
Sarjapur  Road,1881.0,3.0,145.0,3,7708.67
Sarjapur  Road,1045.0,2.0,42.15,2,4033.49
Sarjapur  Road,2880.0,3.0,211.0,4,7326.39
Sarjapur  Road,984.0,2.0,45.91,2,4665.65
Sarjapur  Road,675.0,1.0,27.0,1,4000.0
Sarjapur  Road,1346.0,2.0,74.03,2,5500.0
Sarjapur  Road,1691.0,3.0,119.0,3,7037.26
Sarjapur  Road,1335.0,2.0,95.0,2,7116.1
Sarjapur  Road,1525.0,2.0,63.0,3,4131.15
Sarjapur  Road,1680.0,3.0,126.0,3,7500.0
Sarjapur  Road,1222.0,2.0,68.0,3,5564.65
Sarjapur  Road,3420.0,4.0,225.0,4,6578.95
Sarjapur  Road,1510.0,2.0,110.0,3,7284.77
Sarjapur  Road,1242.0,2.0,78.0,2,6280.19
Sarjapur  Road,1665.0,3.0,74.93,3,4500.3
Sarjapur  Road,1129.0,2.0,69.0,2,6111.6
Sarjapur  Road,1850.0,3.0,140.0,3,7567.57
Sarjapur  Road,1113.0,2.0,44.5,2,3998.2
Sarjapur  Road,1879.0,3.0,155.0,3,8249.07
Sarjapur  Road,1157.0,2.0,75.0,3,6482.28
Sarjapur  Road,2425.0,5.0,175.0,4,7216.49
Sarjapur  Road,1323.0,2.0,74.0,2,5593.35
Sarjapur  Road,2289.0,3.0,178.0,3,7776.32
Sarjapur  Road,1505.0,2.0,60.0,3,3986.71
Sarjapur  Road,1314.0,2.0,70.44,3,5360.73
Sarjapur  Road,2100.0,3.0,130.0,3,6190.48
Sarjapur  Road,702.0,1.0,35.8,1,5099.72
Sarjapur  Road,1115.0,2.0,50.0,2,4484.3
Sarjapur  Road,1800.0,3.0,128.0,3,7111.11
Sarjapur  Road,2275.0,4.0,187.0,3,8219.78
Sarjapur  Road,1270.0,2.0,54.0,3,4251.97
Sarjapur  Road,1026.0,2.0,60.8,2,5925.93
Sarjapur  Road,1025.0,2.0,45.5,2,4439.02
Sarjapur  Road,1216.0,2.0,70.0,2,5756.58
Sarjapur  Road,1112.0,2.0,62.0,2,5575.54
Sarjapur  Road,1273.0,2.0,60.0,2,4713.28
Sarjapur  Road,1157.0,2.0,69.0,3,5963.7
Sarjapur  Road,1000.0,2.0,40.0,2,4000.0
Sarjapur  Road,1026.0,2.0,60.8,2,5925.93
Sarjapur  Road,1150.0,2.0,48.5,2,4217.39
Sarjapur  Road,1600.0,3.0,120.0,3,7500.0
Sarjapur  Road,1370.0,2.0,70.0,2,5109.49
Sarjapur  Road,1346.0,2.0,74.03,2,5500.0
Sarjapur  Road,475.0,1.0,26.0,1,5473.68
Sarjapur  Road,1197.0,2.0,56.86,2,4750.21
Sarjapur  Road,3040.0,4.0,135.0,4,4440.79
Sarjapur  Road,1660.0,2.0,116.0,3,6987.95
Sarjapur  Road,1194.0,2.0,57.0,2,4773.87
Sarjapur  Road,984.0,2.0,45.75,2,4649.39
Sarjapur  Road,1346.0,2.0,69.61,2,5171.62
Sarjapur  Road,2089.0,3.0,148.0,3,7084.73
Sarjapur  Road,1612.0,3.0,98.38,3,6102.98
Sarjapur  Road,1290.0,2.0,88.0,2,6821.71
Sarjapur  Road,1371.0,2.0,86.0,2,6272.79
Sarjapur  Road,2140.0,3.0,139.0,3,6495.33
Sarjapur  Road,1044.0,2.0,55.0,2,5268.2
Sarjapur  Road,1600.0,3.0,85.0,3,5312.5
Sarjapur  Road,2180.0,4.0,180.0,3,8256.88
Sarjapur  Road,1691.0,3.0,119.0,3,7037.26
Sarjapur  Road,2206.0,4.0,180.0,3,8159.56
Sarjapur  Road,1309.0,2.0,69.5,2,5309.4
Sarjapur  Road,1691.0,3.0,100.0,3,5913.66
Sarjapur  Road,1367.0,2.0,80.0,2,5852.23
Sarjapur  Road,1565.0,3.0,78.0,3,4984.03
Sarjapur  Road,4395.0,4.0,242.0,4,5506.26
Sarjapur  Road,1984.0,4.0,148.0,3,7459.68
Sarjapur  Road,1035.0,2.0,47.0,2,4541.06
Sarjapur  Road,1346.0,2.0,74.03,2,5500.0
Sarjapur  Road,1115.0,2.0,50.0,2,4484.3
Sarjapur  Road,1112.0,2.0,58.0,2,5215.83
Sarjapur  Road,3500.0,3.0,275.0,3,7857.14
Sarjapur  Road,1850.0,3.0,89.0,3,4810.81
Sarjapur  Road,1132.0,2.0,70.0,2,6183.75
Sarjapur  Road,1380.0,2.0,55.0,3,3985.51
Sarjapur  Road,2425.0,5.0,195.0,4,8041.24
"Sarjapur Road, ",1929.0,3.0,115.0,3,5961.64
"Sarjapur Road, ",2425.0,4.0,173.0,4,7134.02
"Sarjapur Road, ",1636.0,3.0,97.0,3,5929.1
"Sarjapur Road, ",1936.0,3.0,139.0,3,7179.75
"Sarjapur Road, ",1275.0,2.0,76.0,2,5960.78
"Sarjapur Road, ",1182.0,2.0,64.0,2,5414.55
Sarjapura - Attibele Road,1330.0,2.0,48.0,3,3609.02
Sarjapura - Attibele Road,1329.0,2.0,45.95,3,3457.49
Sarjapura - Attibele Road,829.0,2.0,22.8,2,2750.3
Sarjapura - Attibele Road,2400.0,3.0,85.0,3,3541.67
Sarjapura - Attibele Road,1033.0,2.0,28.41,2,2750.24
Sarjapura - Attibele Road,1676.0,3.0,52.0,3,3102.63
Sarjapura - Attibele Road,1800.0,3.0,90.0,3,5000.0
Sarjapura - Attibele Road,1308.0,2.0,37.0,2,2828.75
Sarjapura - Attibele Road,1073.0,2.0,31.77,2,2960.86
Sarjapura - Attibele Road,1330.0,2.0,49.0,3,3684.21
Sarjapura - Attibele Road,1090.0,2.0,37.0,2,3394.5
Sarjapura - Attibele Road,1126.0,2.0,36.0,2,3197.16
Sarjapura - Attibele Road,740.0,1.0,23.65,1,3195.95
Sarjapura - Attibele Road,1555.0,3.0,52.0,3,3344.05
Sarvabhouma Nagar,500.0,1.0,24.0,1,4800.0
Sarvabhouma Nagar,1012.0,2.0,42.0,2,4150.2
Sathya Layout,1504.0,2.0,100.0,3,6648.94
Sathya Layout,1504.0,2.0,102.0,3,6781.91
Sathya Sai Layout,4104.0,4.0,360.0,4,8771.93
Sathya Sai Layout,4041.0,4.0,345.0,4,8537.49
Sathya Sai Layout,6652.0,6.0,510.0,4,7666.87
Sathya Sai Layout,6652.0,6.0,660.0,4,9921.83
Sathya Sai Layout,6688.0,6.0,700.0,4,10466.51
Sector 1 HSR Layout,1840.0,3.0,155.0,3,8423.91
Sector 1 HSR Layout,1533.0,3.0,150.0,3,9784.74
Sector 1 HSR Layout,600.0,2.0,120.0,2,20000.0
Sector 1 HSR Layout,1804.0,3.0,150.0,3,8314.86
Sector 1 HSR Layout,1720.0,3.0,83.0,3,4825.58
Sector 1 HSR Layout,1684.0,3.0,86.0,3,5106.89
Sector 2 HSR Layout,1296.0,2.0,75.0,2,5787.04
Sector 2 HSR Layout,794.0,1.0,60.0,1,7556.68
Sector 2 HSR Layout,1143.0,2.0,65.0,2,5686.79
Sector 2 HSR Layout,1332.0,2.0,101.0,2,7582.58
Sector 2 HSR Layout,1600.0,3.0,90.0,3,5625.0
Sector 2 HSR Layout,1095.0,2.0,85.41,2,7800.0
Sector 2 HSR Layout,1231.0,2.0,66.0,2,5361.49
Sector 6 HSR Layout,3800.0,3.0,580.0,3,15263.16
Sector 7 HSR Layout,3000.0,5.0,275.0,4,9166.67
Sector 7 HSR Layout,1163.0,2.0,98.86,2,8500.43
Sector 7 HSR Layout,1760.0,3.0,145.0,3,8238.64
Sector 7 HSR Layout,3900.0,3.0,300.0,3,7692.31
Sector 7 HSR Layout,1163.0,2.0,98.86,2,8500.43
Sector 7 HSR Layout,1342.0,2.0,115.0,2,8569.3
Sector 7 HSR Layout,1760.0,3.0,160.0,3,9090.91
Sector 7 HSR Layout,1760.0,3.0,142.0,3,8068.18
Sector 7 HSR Layout,2400.0,2.0,195.0,3,8125.0
Sector 7 HSR Layout,1760.0,3.0,185.0,3,10511.36
Sector 7 HSR Layout,1162.0,2.0,98.77,2,8500.0
Seegehalli,901.0,2.0,35.14,2,3900.11
Seegehalli,1150.0,2.0,42.9,3,3730.43
Seegehalli,800.0,1.0,50.0,2,6250.0
Seegehalli,1525.0,3.0,65.0,3,4262.3
Seegehalli,1118.0,2.0,37.5,2,3354.2
Seegehalli,1200.0,2.0,62.0,3,5166.67
Seegehalli,1155.0,2.0,72.0,2,6233.77
Seegehalli,1830.0,4.0,82.0,3,4480.87
Seegehalli,4000.0,3.0,235.0,3,5875.0
Seegehalli,3000.0,5.0,150.0,4,5000.0
Seegehalli,2800.0,4.0,140.0,4,5000.0
Seegehalli,1096.0,2.0,41.0,2,3740.88
Seegehalli,1420.0,2.0,46.0,3,3239.44
Seegehalli,920.0,2.0,27.0,2,2934.78
Seegehalli,1553.0,3.0,68.0,3,4378.62
Seegehalli,1639.0,3.0,120.0,3,7321.54
Seegehalli,3000.0,4.0,235.0,3,7833.33
Seegehalli,1134.0,2.0,45.0,2,3968.25
Seegehalli,1683.0,3.0,80.0,3,4753.42
Seegehalli,1176.0,2.0,50.0,2,4251.7
Seegehalli,3000.0,4.0,240.0,3,8000.0
Seetharampalya,1515.0,3.0,88.0,3,5808.58
Seetharampalya,1166.0,2.0,53.0,2,4545.45
Seetharampalya,1100.0,2.0,55.0,2,5000.0
Seetharampalya,1350.0,3.0,68.0,3,5037.04
Seetharampalya,1500.0,3.0,90.0,3,6000.0
Seetharampalya,1360.0,2.0,73.0,3,5367.65
Seshadripuram,600.0,3.0,75.0,2,12500.0
Seshadripuram,1217.0,2.0,164.0,2,13475.76
Shampura,2650.0,4.0,150.0,4,5660.38
Shampura,1200.0,2.0,53.0,2,4416.67
Shampura,700.0,1.0,35.0,2,5000.0
Shampura,1400.0,3.0,70.0,3,5000.0
Shampura,1475.0,3.0,78.0,3,5288.14
Shampura,1700.0,3.0,75.0,3,4411.76
Shankarapuram,3060.0,4.0,350.0,4,11437.91
Shankarapuram,925.0,2.0,100.0,2,10810.81
Shanthala Nagar,1630.0,2.0,200.0,2,12269.94
Shanthala Nagar,1450.0,1.0,230.0,2,15862.07
Shanthala Nagar,1600.0,3.0,180.0,3,11250.0
Shanthi Layout,1280.0,3.0,87.0,3,6796.88
Shanti Nagar,1602.0,2.0,165.0,3,10299.63
Shanti Nagar,1602.0,2.0,170.0,3,10611.74
Shanti Nagar,1130.0,2.0,75.0,2,6637.17
Shanti Nagar,2250.0,3.0,180.0,3,8000.0
Shantiniketan Layout,1500.0,2.0,115.0,2,7666.67
Shantiniketan Layout,2072.0,3.0,108.0,3,5212.36
Shantiniketan Layout,925.0,2.0,48.0,2,5189.19
Shantiniketan Layout,2710.0,5.0,142.0,4,5239.85
Shettigere,660.0,1.0,35.0,1,5303.03
Shetty Halli,8000.0,5.0,550.0,5,6875.0
Shikaripalya,1121.0,2.0,43.72,2,3900.09
Shikaripalya,1442.0,3.0,56.24,3,3900.14
Shikaripalya,1555.0,2.0,67.0,3,4308.68
Shikaripalya,1532.0,3.0,59.75,3,3900.13
Shikaripalya,1025.0,2.0,39.98,2,3900.49
Shingapura,1255.0,2.0,60.0,3,4780.88
Shivaji Nagar,850.0,2.0,55.0,2,6470.59
Shivaji Nagar,1554.0,3.0,130.0,2,8365.51
Shivaji Nagar,3820.0,1.0,306.0,1,8010.47
Shivaji Nagar,703.0,2.0,49.5,2,7041.25
Shivaji Nagar,1460.0,2.0,90.0,3,6164.38
Shivaji Nagar,600.0,1.0,65.0,2,10833.33
Shree Ananth Nagar Layout,2040.0,2.0,59.0,2,2892.16
Shree Ananth Nagar Layout,1176.0,2.0,45.0,3,3826.53
Shree Ananth Nagar Layout,1080.0,2.0,38.0,2,3518.52
Siddapura,14000.0,3.0,800.0,4,5714.29
Siddapura,1275.0,2.0,105.0,2,8235.29
Siddapura,1150.0,2.0,90.0,2,7826.09
Siddapura,5480.0,4.0,400.0,3,7299.27
Sidedahalli,900.0,2.0,27.0,2,3000.0
Sidedahalli,900.0,1.0,52.3,1,5811.11
Sidedahalli,750.0,2.0,20.0,2,2666.67
Sidedahalli,900.0,2.0,25.0,2,2777.78
Sidedahalli,1200.0,1.0,50.0,2,4166.67
Silk Board,1300.0,3.0,58.0,3,4461.54
Silk Board,1435.0,2.0,60.0,3,4181.18
Silk Board,1250.0,3.0,54.0,3,4320.0
Silver Springs Layout,1084.0,2.0,50.0,2,4612.55
Silver Springs Layout,1550.0,2.0,70.0,3,4516.13
Singanayakanahalli,1480.0,2.0,75.0,3,5067.57
Singapura Village,825.0,2.0,35.0,2,4242.42
Singapura Village,985.0,2.0,45.0,2,4568.53
Singapura Village,970.0,2.0,45.0,2,4639.18
Singasandra,1440.0,2.0,65.0,3,4513.89
Singasandra,3850.0,6.0,195.0,4,5064.94
Singasandra,1100.0,2.0,52.0,2,4727.27
Singasandra,1306.0,2.0,58.0,3,4441.04
Singasandra,1300.0,2.0,65.0,2,5000.0
Singasandra,1464.0,3.0,56.0,3,3825.14
Singasandra,1010.0,2.0,40.0,2,3960.4
Singasandra,1375.0,2.0,58.0,2,4218.18
Singasandra,1120.0,2.0,60.0,2,5357.14
Singasandra,1510.0,3.0,75.0,3,4966.89
Singasandra,1179.0,2.0,56.0,2,4749.79
Singasandra,1416.0,2.0,67.0,2,4731.64
Singasandra,1476.0,2.0,73.0,3,4945.8
Singasandra,1139.7,2.0,45.0,2,3948.41
Singasandra,1465.0,2.0,60.0,2,4095.56
Singasandra,1464.0,3.0,56.0,3,3825.14
Singasandra,1653.0,3.0,85.0,3,5142.17
Singena Agrahara,1500.0,3.0,115.0,3,7666.67
Sneha Colony,1050.0,2.0,110.0,2,10476.19
Somasundara Palya,1600.0,3.0,64.0,3,4000.0
Somasundara Palya,1255.0,2.0,67.0,2,5338.65
Somasundara Palya,1448.0,2.0,68.0,2,4696.13
Somasundara Palya,1570.0,3.0,68.0,3,4331.21
Somasundara Palya,1260.0,2.0,60.0,2,4761.9
Somasundara Palya,1033.0,2.0,48.0,2,4646.66
Somasundara Palya,1575.0,3.0,63.1,3,4006.35
Somasundara Palya,1329.0,2.0,70.0,2,5267.12
Somasundara Palya,1185.0,2.0,70.0,2,5907.17
Somasundara Palya,1575.0,3.0,68.0,3,4317.46
Somasundara Palya,1600.0,3.0,68.0,3,4250.0
Somasundara Palya,1600.0,3.0,69.0,3,4312.5
Somasundara Palya,2400.0,3.0,140.0,4,5833.33
Somasundara Palya,1275.0,2.0,52.0,3,4078.43
Somasundara Palya,1600.0,3.0,69.0,3,4312.5
Somasundara Palya,1140.0,2.0,46.0,2,4035.09
Somasundara Palya,1571.0,3.0,63.0,3,4010.18
Someshwara Layout,1200.0,4.0,169.0,4,14083.33
Sompura,825.0,2.0,33.0,2,4000.0
Sompura,1025.0,2.0,37.0,3,3609.76
Sompura,1020.0,2.0,41.0,2,4019.61
Sompura,1126.0,2.0,39.0,2,3463.59
Sompura,825.0,2.0,32.0,2,3878.79
Sompura,1360.0,2.0,45.0,3,3308.82
Sompura,1350.0,2.0,47.0,3,3481.48
Sompura,2150.0,3.0,85.0,4,3953.49
Sonnenahalli,1415.0,2.0,55.0,3,3886.93
Sonnenahalli,896.0,2.0,43.75,2,4882.81
Sonnenahalli,1120.0,2.0,43.0,2,3839.29
Sonnenahalli,1100.0,2.0,44.0,2,4000.0
Sonnenahalli,1011.0,2.0,50.53,2,4998.02
Sonnenahalli,614.5,1.0,30.715,1,4998.37
Sonnenahalli,1484.0,3.0,74.18,3,4998.65
Sonnenahalli,1610.0,3.0,80.48,3,4998.76
Sonnenahalli,1415.0,2.0,65.0,3,4593.64
Sonnenahalli,1268.0,2.0,58.0,2,4574.13
Sonnenahalli,1268.0,2.0,56.0,2,4416.4
Sonnenahalli,605.0,1.0,30.24,1,4998.35
Sonnenahalli,1484.0,3.0,75.0,3,5053.91
Soundarya Layout,960.0,2.0,32.0,2,3333.33
Sri Balaji Krupa Layout,3200.0,4.0,270.0,4,8437.5
Sri Venkateshpura Layout,1050.0,2.0,49.5,2,4714.29
Srinagar,1080.0,3.0,149.0,3,13796.3
Srinivas Colony,2750.0,3.0,943.0,3,34290.91
Srinivasa Nagar,1180.0,2.0,78.34,3,6638.98
Srinivasa Nagar,900.0,2.0,55.0,2,6111.11
Srinivasa Nagar,900.0,2.0,45.0,2,5000.0
Srinivasa Nagar,1200.0,2.0,75.6,3,6300.0
Srirampura,1756.0,3.0,100.0,3,5694.76
Srirampura,1230.0,2.0,55.0,2,4471.54
Srirampuram,1485.0,2.0,156.0,3,10505.05
Srirampuram,1200.0,2.0,100.0,3,8333.33
St. John's Road,824.0,2.0,60.0,2,7281.55
St. John's Road,4000.0,4.0,630.0,4,15750.0
Stage-4 Bommanahalli,1194.0,2.0,55.0,2,4606.37
Stage-4 Bommanahalli,1400.0,3.0,53.0,3,3785.71
Subash Nagar,900.0,2.0,55.0,2,6111.11
Subramanyapura,929.0,2.0,50.17,2,5400.43
Subramanyapura,1200.0,2.0,52.0,2,4333.33
Subramanyapura,975.0,2.0,58.0,2,5948.72
Subramanyapura,1277.0,2.0,55.0,2,4306.97
Subramanyapura,985.0,2.0,58.0,2,5888.32
Subramanyapura,1245.0,2.0,68.0,3,5461.85
Subramanyapura,1313.0,2.0,73.0,2,5559.79
Subramanyapura,1313.0,2.0,66.5,2,5064.74
Subramanyapura,1255.0,2.0,79.0,3,6294.82
Subramanyapura,1330.0,3.0,72.0,3,5413.53
Subramanyapura,929.0,2.0,48.0,2,5166.85
Subramanyapura,950.0,2.0,55.0,2,5789.47
Subramanyapura,929.0,2.0,56.0,2,6027.99
Subramanyapura,1800.0,3.0,90.0,3,5000.0
Subramanyapura,1260.0,2.0,76.0,3,6031.75
Subramanyapura,1278.0,2.0,59.0,3,4616.59
Subramanyapura,960.0,2.0,55.0,2,5729.17
Subramanyapura,1260.0,2.0,73.0,3,5793.65
Subramanyapura,1278.0,3.0,62.71,3,4906.89
Subramanyapura,1278.0,3.0,70.0,3,5477.31
Subramanyapura,929.0,2.0,49.0,2,5274.49
Subramanyapura,1260.0,2.0,75.0,3,5952.38
Subramanyapura,1000.0,2.0,45.0,2,4500.0
Subramanyapura,1260.0,2.0,80.0,3,6349.21
Subramanyapura,2495.0,3.0,130.0,3,5210.42
Subramanyapura,929.0,1.0,51.0,2,5489.77
Subramanyapura,1880.0,3.0,110.0,3,5851.06
Subramanyapura,985.0,2.0,62.5,2,6345.18
Suddaguntepalya,1425.0,3.0,55.0,3,3859.65
Suddaguntepalya,1400.0,2.0,56.0,3,4000.0
Sultan Palaya,1700.0,3.0,120.0,3,7058.82
Sultan Palaya,1100.0,2.0,45.0,2,4090.91
Sultan Palaya,900.0,2.0,45.0,2,5000.0
Sultan Palaya,870.0,2.0,65.0,2,7471.26
Sultan Palaya,1765.0,3.0,80.0,3,4532.58
Sultan Palaya,1713.0,3.0,125.0,3,7297.14
Sultan Palaya,1009.0,2.0,65.0,2,6442.02
Sultan Palaya,5000.0,5.0,325.0,4,6500.0
Sultan Palaya,1070.0,2.0,49.0,2,4579.44
Sunder Ram Shetty Nagar,1560.0,3.0,115.0,3,7371.79
Sunkadakatte,2000.0,5.0,80.0,4,4000.0
Sunkadakatte,1200.0,3.0,68.0,3,5666.67
Sunkadakatte,600.0,1.0,24.0,1,4000.0
Surabhi Layout,1753.0,3.0,120.0,3,6845.41
Surabhi Layout,1750.0,3.0,120.0,3,6857.14
Suraksha Nagar,1569.0,3.0,70.0,3,4461.44
Suraksha Nagar,1559.0,3.0,62.0,3,3976.91
Suraksha Nagar,1563.0,3.0,63.0,3,4030.71
Syndicate Bank Colony,1500.0,4.0,240.0,4,16000.0
T Dasarahalli,1200.0,3.0,130.0,3,10833.33
T.C PALYA,1230.0,2.0,75.0,2,6097.56
TC Palaya,1475.0,3.0,98.0,3,6644.07
TC Palaya,1200.0,2.0,60.0,2,5000.0
TC Palaya,1200.0,2.0,66.0,3,5500.0
TC Palaya,1600.0,2.0,65.0,3,4062.5
TC Palaya,1200.0,3.0,66.0,3,5500.0
TC Palaya,1350.0,2.0,75.0,3,5555.56
TC Palaya,1240.0,2.0,60.0,2,4838.71
TC Palaya,1500.0,2.0,100.0,3,6666.67
TC Palaya,1200.0,2.0,65.0,2,5416.67
TC Palaya,1200.0,2.0,70.0,2,5833.33
TC Palaya,900.0,2.0,55.0,2,6111.11
TC Palaya,1200.0,2.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,66.5,3,5541.67
TC Palaya,4800.0,3.0,302.0,4,6291.67
TC Palaya,1000.0,2.0,64.0,2,6400.0
TC Palaya,1100.0,3.0,50.0,3,4545.45
TC Palaya,900.0,2.0,55.0,2,6111.11
TC Palaya,1200.0,2.0,66.0,2,5500.0
TC Palaya,1200.0,2.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,66.5,3,5541.67
TC Palaya,900.0,2.0,55.0,2,6111.11
TC Palaya,1200.0,2.0,66.0,3,5500.0
TC Palaya,900.0,2.0,55.0,2,6111.11
TC Palaya,1500.0,3.0,83.0,3,5533.33
TC Palaya,1350.0,3.0,60.0,3,4444.44
TC Palaya,1200.0,2.0,65.0,2,5416.67
TC Palaya,1500.0,2.0,75.0,2,5000.0
TC Palaya,1200.0,2.0,66.0,3,5500.0
TC Palaya,1000.0,2.0,70.0,2,7000.0
TC Palaya,1100.0,2.0,65.0,2,5909.09
TC Palaya,1200.0,3.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,66.0,3,5500.0
TC Palaya,1800.0,2.0,80.0,2,4444.44
TC Palaya,1200.0,2.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,70.0,2,5833.33
TC Palaya,1350.0,1.0,55.0,1,4074.07
TC Palaya,900.0,2.0,55.0,2,6111.11
TC Palaya,900.0,2.0,55.0,2,6111.11
TC Palaya,1082.0,2.0,64.0,2,5914.97
TC Palaya,1995.0,3.0,100.0,3,5012.53
TC Palaya,1200.0,2.0,66.0,3,5500.0
